#Software: Microsoft Internet Information Services 7.0
#Version: 1.0
#Date: 2010-06-22 00:04:27
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2010-06-22 00:04:27 134.36.36.75 GET / - 80 - 208.80.193.35 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4150D290-0974-7F1D-5AD5-E5FC833FF1EC};+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1) 200 0 0 166
2010-06-22 01:07:26 134.36.36.75 GET /Darwin/Plant.aspx ix=884&pid=1504&prcid=4&ppid=1504 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 584
2010-06-22 01:09:28 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=451&pid=10&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 529
2010-06-22 01:15:02 134.36.36.75 GET /Darwin/ImageCache/cache_ny2HLXN_2912.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 103
2010-06-22 01:15:41 134.36.36.75 GET /robots.txt - 80 - 207.46.199.179 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 404 0 2 113
2010-06-22 01:16:03 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=369&pid=12&prcid=26&ppid=1502 80 - 207.46.12.18 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707) 200 0 0 449
2010-06-22 01:16:05 134.36.36.75 GET /Darwin/style.css - 80 - 207.46.12.18 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707) 200 0 0 230
2010-06-22 01:16:07 134.36.36.75 GET /dmsutils.js p=25 80 - 207.46.12.18 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707) 200 0 0 115
2010-06-22 01:16:07 134.36.36.75 GET /Darwin/print.css - 80 - 207.46.12.18 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707) 404 0 2 114
2010-06-22 01:17:42 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=344&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 349
2010-06-22 01:25:56 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=613&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 549
2010-06-22 01:31:52 134.36.36.75 GET /Darwin/ImageCache/cache_FEmKkeU_4456.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 01:32:58 134.36.36.75 GET / - 80 - 220.181.7.85 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 269
2010-06-22 01:33:02 134.36.36.75 GET /Darwin/Plant.aspx ix=4&pid=1&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 655
2010-06-22 01:33:49 134.36.36.75 GET / - 80 - 123.125.66.86 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 390
2010-06-22 01:34:10 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=418&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 352
2010-06-22 01:36:48 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=125&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 591
2010-06-22 01:42:23 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=865&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 01:43:04 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=540&pid=0&prcid=0&ppid=0 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 404
2010-06-22 01:43:10 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=506&pid=9&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 647
2010-06-22 01:46:30 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=209&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 427
2010-06-22 01:48:35 134.36.36.75 GET /Darwin/ImageCache/cache_hofXTwu_3944.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 103
2010-06-22 01:50:37 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=154&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 360
2010-06-22 01:50:40 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=355&pid=0&prcid=0&ppid=0 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 1462
2010-06-22 01:50:44 134.36.36.75 GET /Darwin/print.css - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 404 0 2 437
2010-06-22 01:50:44 134.36.36.75 GET /Darwin/style.css - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 837
2010-06-22 01:50:45 134.36.36.75 GET /dmsutils.js p=25 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 1106
2010-06-22 01:50:48 134.36.36.75 GET /Darwin/underbargradient.gif - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 474
2010-06-22 01:50:48 134.36.36.75 GET /Darwin/culogo.gif - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 586
2010-06-22 01:50:48 134.36.36.75 GET /Darwin/header.jpg - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 955
2010-06-22 01:50:48 134.36.36.75 GET /Darwin/plantsearchbackgroundgradient.gif - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 514
2010-06-22 01:50:48 134.36.36.75 GET /Darwin/ImageCache/cache_XyKMmn8_3970.jpeg - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 777
2010-06-22 01:50:49 134.36.36.75 GET /Darwin/plantsci-logo-white.gif - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 619
2010-06-22 01:50:49 134.36.36.75 GET /Darwin/logo_msr.png - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 578
2010-06-22 01:50:49 134.36.36.75 GET /Darwin/buttongradient.gif - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 476
2010-06-22 01:50:49 134.36.36.75 GET /Darwin/searchbargradient.gif - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 480
2010-06-22 01:50:49 134.36.36.75 GET /Darwin/CGE00271_75px.jpg - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 200 0 0 655
2010-06-22 01:50:53 134.36.36.75 GET /favicon.ico - 80 - 190.177.37.247 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4 404 0 2 311
2010-06-22 01:53:54 134.36.36.75 GET /Darwin/Plant.aspx ix=226&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 600
2010-06-22 01:58:51 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=20&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 366
2010-06-22 02:05:15 134.36.36.75 GET /Darwin/ImageCache/cache_Mt2crvt_4237.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 02:06:05 134.36.36.75 GET / - 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 101
2010-06-22 02:06:05 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=823&pid=17&prcid=26&ppid=1502 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 407
2010-06-22 02:06:06 134.36.36.75 GET /Darwin/Home.aspx - 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 407
2010-06-22 02:07:04 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=395&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 354
2010-06-22 02:10:15 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=633&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 598
2010-06-22 02:15:18 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=364&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 356
2010-06-22 02:18:47 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=21&pid=1&prcid=27&ppid=1500 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 1124
2010-06-22 02:19:53 134.36.36.75 GET / - 80 - 88.110.142.186 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1) 200 0 64 111
2010-06-22 02:22:02 134.36.36.75 GET /Darwin/ImageCache/cache_KqrSDeE_4096.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 02:23:32 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=864&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 553
2010-06-22 02:23:36 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=103&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 426
2010-06-22 02:23:43 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=48&pid=1&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 650
2010-06-22 02:31:45 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=187&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 360
2010-06-22 02:32:32 134.36.36.75 GET / - 80 - 123.125.66.124 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 377
2010-06-22 02:34:37 134.36.36.75 GET / - 80 - 220.181.7.67 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 292
2010-06-22 02:35:13 134.36.36.75 GET /Darwin/Plant.aspx ix=818&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 542
2010-06-22 02:38:49 134.36.36.75 GET /Darwin/ImageCache/cache_r5TwpjH_1078.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 02:39:41 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=497&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 584
2010-06-22 02:43:24 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=867&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 360
2010-06-22 02:44:58 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=885&pid=14&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 644
2010-06-22 02:51:03 134.36.36.75 GET /Darwin/Plant.aspx ix=825&pid=12&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 652
2010-06-22 02:51:35 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=496&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 347
2010-06-22 02:55:45 134.36.36.75 GET /Darwin/ImageCache/cache_4LWUHlD_4036.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 103
2010-06-22 02:57:40 134.36.36.75 GET /Darwin/Plant.aspx ix=838&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 587
2010-06-22 02:59:46 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=89&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 03:01:08 134.36.36.75 GET /Darwin/Plant.aspx ix=35&pid=0&prcid=0&ppid=0 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 400
2010-06-22 03:01:13 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=330&pid=0&prcid=0&ppid=0 80 - 150.70.84.48 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1) 200 0 0 700
2010-06-22 03:04:11 134.36.36.75 GET /Darwin/Plant.aspx ix=373&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 535
2010-06-22 03:07:33 134.36.36.75 GET /robots.txt - 80 - 66.235.124.18 Mozilla/5.0+(compatible;+Ask+Jeeves/Teoma;++http://about.ask.com/en/docs/about/webmasters.shtml) 404 0 2 90
2010-06-22 03:07:33 134.36.36.75 GET / - 80 - 66.235.124.18 Mozilla/5.0+(compatible;+Ask+Jeeves/Teoma;++http://about.ask.com/en/docs/about/webmasters.shtml) 200 0 0 88
2010-06-22 03:07:35 134.36.36.75 GET /Darwin/Home.aspx - 80 - 66.235.124.18 Mozilla/5.0+(compatible;+Ask+Jeeves/Teoma;++http://about.ask.com/en/docs/about/webmasters.shtml) 200 0 0 567
2010-06-22 03:12:15 134.36.36.75 GET /Darwin/ImageCache/cache_DT74YJV_2967.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 103
2010-06-22 03:12:19 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=427&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 353
2010-06-22 03:14:24 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=756&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 905
2010-06-22 03:20:27 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=123&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 358
2010-06-22 03:22:21 134.36.36.75 GET /Darwin/Image.aspx p=25&ix=3055&pid=308&prcid=0&ppid=1505&pup=true 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 255
2010-06-22 03:23:46 134.36.36.75 GET /robots.txt - 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) 404 0 2 183
2010-06-22 03:23:46 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=679&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 424
2010-06-22 03:23:47 134.36.36.75 GET /Darwin/style.css - 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 304 0 0 181
2010-06-22 03:23:47 134.36.36.75 GET /Darwin/print.css - 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 404 0 2 180
2010-06-22 03:28:35 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=808&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 03:29:16 134.36.36.75 GET /Darwin/ImageCache/cache_2iHFZo8_4007.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 03:32:23 134.36.36.75 GET / - 80 - 123.125.66.131 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 384
2010-06-22 03:33:56 134.36.36.75 GET / - 80 - 220.181.7.59 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 268
2010-06-22 03:35:49 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=-1'&pid=1&prcid=27&ppid=1500 80 - 212.117.165.179 Mozilla/4.0+(compatible;+Synapse) 200 0 0 45
2010-06-22 03:35:49 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=22&pid=-1'&prcid=27&ppid=1500 80 - 212.117.165.179 Mozilla/4.0+(compatible;+Synapse) 200 0 0 43
2010-06-22 03:35:49 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=22&pid=1&prcid=-1'&ppid=1500 80 - 212.117.165.179 Mozilla/4.0+(compatible;+Synapse) 200 0 0 43
2010-06-22 03:35:49 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=22&pid=1&prcid=27&ppid=-1' 80 - 212.117.165.179 Mozilla/4.0+(compatible;+Synapse) 200 0 0 43
2010-06-22 03:35:49 134.36.36.75 GET /Darwin/Place.aspx p=-1'&ix=22&pid=1&prcid=27&ppid=1500 80 - 212.117.165.179 Mozilla/4.0+(compatible;+Synapse) 200 0 0 249
2010-06-22 03:36:44 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=189&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 03:40:06 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=75&prcid=62&ppid=1505 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 391
2010-06-22 03:44:52 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=288&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 03:45:29 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=512&pid=6&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 637
2010-06-22 03:45:42 134.36.36.75 GET /Darwin/ImageCache/cache_jlEsJ6T_4054.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 102
2010-06-22 03:48:31 134.36.36.75 GET /robots.txt - 80 - 207.46.199.178 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 404 0 2 133
2010-06-22 03:53:00 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=373&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 358
2010-06-22 03:56:20 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=505&pid=19&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 546
2010-06-22 03:57:24 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=132&prcid=62&ppid=1505 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 504
2010-06-22 03:58:42 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=924&pid=18&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 641
2010-06-22 04:02:38 134.36.36.75 GET /Darwin/ImageCache/cache_TDlARWw_981.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 04:04:26 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=928&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 04:12:31 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=136&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 358
2010-06-22 04:13:39 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=302&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 581
2010-06-22 04:14:03 134.36.36.75 GET /Darwin/Plant.aspx ix=840&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 553
2010-06-22 04:19:01 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=788&pid=0&prcid=0&ppid=0 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 413
2010-06-22 04:19:23 134.36.36.75 GET /Darwin/ImageCache/cache_UJUgofe_467.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 103
2010-06-22 04:22:07 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=32&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 348
2010-06-22 04:27:11 134.36.36.75 GET / - 80 - 123.125.66.63 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 379
2010-06-22 04:28:52 134.36.36.75 GET / - 80 - 220.181.7.56 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 283
2010-06-22 04:30:11 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=237&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 360
2010-06-22 04:34:28 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=328&pid=10&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 655
2010-06-22 04:35:55 134.36.36.75 GET /Darwin/ImageCache/cache_XkU9zBU_1434.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 100
2010-06-22 04:38:15 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=352&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 356
2010-06-22 04:40:14 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=9&pid=0&prcid=0&ppid=0 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 1027
2010-06-22 04:40:54 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=6&prcid=62&ppid=1505 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 386
2010-06-22 04:43:13 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=35&prcid=62&ppid=1505 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 266
2010-06-22 04:44:26 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=38&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 429
2010-06-22 04:45:09 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=722&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 425
2010-06-22 04:46:20 134.36.36.75 GET /Darwin/Plant.aspx ix=583&pid=18&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 539
